ID,PUNTUACION_ACCESIBILIDAD,PUNTUACION_CALIDAD,COMENTARIOS,AreaRecreativaID,FECHA
1529,1,1,deficiente,18315,2021-11-28T00:00:00.000000Z
1530,4,5,excelente,17584,2021-10-13T00:00:00.000000Z
1531,4,3,muy bueno,17671,2023-10-02T00:00:00.000000Z
1532,3,2,aceptable,8776034,2022-04-28T00:00:00.000000Z
1533,2,1,regular,18222,2021-09-01T00:00:00.000000Z
1534,5,5,excelente,451569,2021-01-29T00:00:00.000000Z
1535,5,4,excelente,5237119,2022-06-13T00:00:00.000000Z
1536,4,4,excelente,17918,2022-05-24T00:00:00.000000Z
1537,1,1,deficiente,18635,2023-11-30T00:00:00.000000Z
1538,5,5,excelente,16701,2023-01-15T00:00:00.000000Z
1539,4,4,excelente,18000,2021-09-27T00:00:00.000000Z
1540,3,4,muy bueno,17279,2021-02-24T00:00:00.000000Z
1541,1,2,regular,17173,2022-02-22T00:00:00.000000Z
1542,2,3,aceptable,17718,2022-06-21T00:00:00.000000Z
1543,4,4,excelente,3568708,2023-02-17T00:00:00.000000Z
1544,1,1,deficiente,17169,2022-08-23T00:00:00.000000Z
1545,5,5,excelente,17559,2021-11-13T00:00:00.000000Z
1546,2,2,aceptable,3569210,2022-05-01T00:00:00.000000Z
1547,1,1,deficiente,17374,2022-04-08T00:00:00.000000Z
1548,3,2,aceptable,16976,2022-03-15T00:00:00.000000Z
1549,2,2,aceptable,17643,2023-01-01T00:00:00.000000Z
1550,1,2,regular,17299,2021-03-30T00:00:00.000000Z
1551,1,1,deficiente,18508,2023-01-20T00:00:00.000000Z
1552,2,3,aceptable,4986431,2023-03-29T00:00:00.000000Z
1553,5,4,excelente,18093,2023-03-04T00:00:00.000000Z
1554,5,4,excelente,17541,2023-12-02T00:00:00.000000Z
1555,1,1,deficiente,18298,2022-07-10T00:00:00.000000Z
1556,2,2,aceptable,16788,2023-09-10T00:00:00.000000Z
1557,3,4,muy bueno,18256,2023-04-20T00:00:00.000000Z
1558,5,4,excelente,17306,2021-11-23T00:00:00.000000Z
1559,1,2,regular,3576117,2022-09-20T00:00:00.000000Z
1560,3,2,aceptable,52041,2022-01-02T00:00:00.000000Z
1561,3,2,aceptable,17791,2021-04-03T00:00:00.000000Z
1562,4,4,excelente,18060,2023-01-13T00:00:00.000000Z
1563,4,5,excelente,52124,2023-02-07T00:00:00.000000Z
1564,5,5,excelente,52123,2023-11-16T00:00:00.000000Z
1565,1,2,regular,7248141,2021-07-06T00:00:00.000000Z
1566,3,2,aceptable,16970,2023-08-25T00:00:00.000000Z
1567,4,4,excelente,18134,2021-06-12T00:00:00.000000Z
1568,1,1,deficiente,18484,2021-08-23T00:00:00.000000Z
1569,4,4,excelente,16692,2021-07-20T00:00:00.000000Z
1570,1,1,deficiente,451593,2023-05-27T00:00:00.000000Z
1571,4,3,muy bueno,18596,2022-07-29T00:00:00.000000Z
1572,2,1,regular,16793,2022-12-30T00:00:00.000000Z
1573,1,1,deficiente,16850,2022-01-04T00:00:00.000000Z
1574,2,3,aceptable,16887,2021-12-24T00:00:00.000000Z
1575,1,2,regular,17872,2021-05-28T00:00:00.000000Z
1576,2,1,regular,6819616,2021-02-08T00:00:00.000000Z
1577,3,3,muy bueno,52206,2022-02-13T00:00:00.000000Z
1578,4,3,muy bueno,18127,2021-12-18T00:00:00.000000Z
1579,2,2,aceptable,17161,2022-08-06T00:00:00.000000Z
1580,4,5,excelente,52200,2022-02-14T00:00:00.000000Z
1581,2,3,aceptable,5653950,2021-11-12T00:00:00.000000Z
1582,5,5,excelente,18265,2021-01-06T00:00:00.000000Z
1583,3,2,aceptable,17380,2021-11-27T00:00:00.000000Z
1584,2,3,aceptable,17752,2023-11-15T00:00:00.000000Z
1585,5,4,excelente,16692,2021-08-21T00:00:00.000000Z
1586,4,5,excelente,17794,2022-10-19T00:00:00.000000Z
1587,5,5,excelente,3991087,2022-05-21T00:00:00.000000Z
1588,1,1,deficiente,52146,2023-11-01T00:00:00.000000Z
1589,1,1,deficiente,17757,2021-03-11T00:00:00.000000Z
1590,1,1,deficiente,18572,2023-01-27T00:00:00.000000Z
1591,1,2,regular,18326,2023-08-02T00:00:00.000000Z
1592,4,5,excelente,18049,2023-08-31T00:00:00.000000Z
1593,3,4,muy bueno,18242,2023-07-24T00:00:00.000000Z
1594,1,2,regular,17161,2023-04-01T00:00:00.000000Z
1595,4,3,muy bueno,3566346,2022-05-16T00:00:00.000000Z
1596,1,1,deficiente,18286,2023-09-17T00:00:00.000000Z
1597,3,3,muy bueno,17968,2022-07-04T00:00:00.000000Z
1598,2,3,aceptable,17195,2023-01-07T00:00:00.000000Z
1599,4,3,muy bueno,18513,2021-12-11T00:00:00.000000Z
1600,5,4,excelente,16838,2023-02-22T00:00:00.000000Z
1601,5,5,excelente,16777,2021-01-03T00:00:00.000000Z
1602,2,1,regular,9259976,2023-05-07T00:00:00.000000Z
1603,3,4,muy bueno,17404,2023-06-25T00:00:00.000000Z
1604,2,2,aceptable,18090,2021-06-16T00:00:00.000000Z
1605,5,5,excelente,18313,2021-08-09T00:00:00.000000Z
1606,1,1,deficiente,5195676,2023-09-15T00:00:00.000000Z
1607,1,2,regular,17462,2023-06-27T00:00:00.000000Z
1608,2,2,aceptable,7602200,2021-10-02T00:00:00.000000Z
1609,3,2,aceptable,18621,2021-06-19T00:00:00.000000Z
1610,4,3,muy bueno,7162223,2022-04-21T00:00:00.000000Z
1611,5,5,excelente,17059,2023-10-26T00:00:00.000000Z
1612,2,1,regular,3569250,2023-06-09T00:00:00.000000Z
1613,4,3,muy bueno,17924,2022-03-10T00:00:00.000000Z
1614,3,2,aceptable,7862341,2022-09-13T00:00:00.000000Z
1615,5,5,excelente,17404,2021-06-03T00:00:00.000000Z
1616,1,2,regular,3960929,2021-01-16T00:00:00.000000Z
1617,2,3,aceptable,17996,2022-05-30T00:00:00.000000Z
1618,1,2,regular,6819617,2022-01-23T00:00:00.000000Z
1619,2,2,aceptable,16669,2022-03-19T00:00:00.000000Z
1620,4,4,excelente,16924,2022-05-31T00:00:00.000000Z
1621,1,2,regular,4989404,2023-09-05T00:00:00.000000Z
1622,2,2,aceptable,18211,2023-02-23T00:00:00.000000Z
1623,3,3,muy bueno,17475,2023-10-27T00:00:00.000000Z
1624,5,5,excelente,16831,2022-06-21T00:00:00.000000Z
1625,2,2,aceptable,17155,2022-03-12T00:00:00.000000Z
1626,1,1,deficiente,18457,2023-02-04T00:00:00.000000Z
1627,3,4,muy bueno,17874,2021-03-19T00:00:00.000000Z
1628,1,2,regular,52055,2023-10-15T00:00:00.000000Z
1629,3,4,muy bueno,4731656,2022-05-06T00:00:00.000000Z
1630,1,1,deficiente,18336,2022-05-09T00:00:00.000000Z
1631,4,3,muy bueno,18355,2023-04-15T00:00:00.000000Z
1632,2,1,regular,461343,2023-04-26T00:00:00.000000Z
1633,1,1,deficiente,18098,2022-08-07T00:00:00.000000Z
1634,1,2,regular,52176,2021-07-24T00:00:00.000000Z
1635,5,5,excelente,52208,2023-03-31T00:00:00.000000Z
1636,4,5,excelente,17141,2022-01-06T00:00:00.000000Z
1637,1,1,deficiente,16746,2023-05-15T00:00:00.000000Z
1638,2,3,aceptable,17073,2022-12-12T00:00:00.000000Z
1639,1,1,deficiente,18635,2023-02-03T00:00:00.000000Z
1640,5,4,excelente,5209994,2021-01-22T00:00:00.000000Z
1641,2,1,regular,461181,2022-09-17T00:00:00.000000Z
1642,4,5,excelente,17739,2023-10-27T00:00:00.000000Z
1643,2,2,aceptable,18578,2023-07-04T00:00:00.000000Z
1644,3,2,aceptable,16675,2023-08-30T00:00:00.000000Z
1645,3,2,aceptable,18558,2022-08-19T00:00:00.000000Z
1646,1,1,deficiente,17679,2023-06-29T00:00:00.000000Z
1647,4,5,excelente,17607,2021-10-13T00:00:00.000000Z
1648,5,5,excelente,18276,2023-09-14T00:00:00.000000Z
1649,2,1,regular,18229,2022-09-27T00:00:00.000000Z
1650,3,3,muy bueno,17002,2023-08-29T00:00:00.000000Z
1651,4,3,muy bueno,16690,2022-03-31T00:00:00.000000Z
1652,4,4,excelente,17145,2023-02-21T00:00:00.000000Z
1653,5,4,excelente,7591499,2023-01-09T00:00:00.000000Z
1654,2,2,aceptable,18579,2022-03-28T00:00:00.000000Z
1655,2,1,regular,8799607,2022-03-17T00:00:00.000000Z
1656,2,1,regular,17351,2022-10-01T00:00:00.000000Z
1657,2,2,aceptable,16776,2022-11-13T00:00:00.000000Z
1658,5,5,excelente,18610,2021-08-18T00:00:00.000000Z
1659,4,3,muy bueno,17681,2023-01-27T00:00:00.000000Z
1660,1,1,deficiente,17120,2023-07-13T00:00:00.000000Z
1661,4,4,excelente,16755,2021-05-12T00:00:00.000000Z
1662,1,2,regular,17445,2021-04-22T00:00:00.000000Z
1663,5,4,excelente,16834,2022-09-13T00:00:00.000000Z
1664,3,3,muy bueno,17765,2021-08-06T00:00:00.000000Z
1665,3,3,muy bueno,8799547,2022-07-29T00:00:00.000000Z
1666,1,1,deficiente,3573466,2022-06-25T00:00:00.000000Z
1667,1,1,deficiente,5218552,2023-08-17T00:00:00.000000Z
1668,3,2,aceptable,16663,2021-11-17T00:00:00.000000Z
1669,1,1,deficiente,18520,2021-03-07T00:00:00.000000Z
1670,1,1,deficiente,18038,2023-06-24T00:00:00.000000Z
1671,1,1,deficiente,6843085,2022-08-07T00:00:00.000000Z
1672,4,4,excelente,5653971,2023-03-24T00:00:00.000000Z
1673,3,3,muy bueno,17508,2023-08-18T00:00:00.000000Z
1674,1,1,deficiente,18183,2021-11-06T00:00:00.000000Z
1675,2,3,aceptable,16927,2021-02-24T00:00:00.000000Z
1676,2,3,aceptable,18243,2022-08-22T00:00:00.000000Z
1677,1,1,deficiente,17097,2023-01-16T00:00:00.000000Z
1678,1,2,regular,18011,2021-12-22T00:00:00.000000Z
1679,3,4,muy bueno,18152,2022-08-19T00:00:00.000000Z
1680,4,3,muy bueno,7129038,2022-08-09T00:00:00.000000Z
1681,3,4,muy bueno,17140,2023-05-09T00:00:00.000000Z
1682,5,5,excelente,8799540,2023-07-07T00:00:00.000000Z
1683,2,3,aceptable,451351,2023-07-09T00:00:00.000000Z
1684,3,2,aceptable,7835585,2023-12-08T00:00:00.000000Z
1685,2,3,aceptable,17553,2022-04-30T00:00:00.000000Z
1686,4,5,excelente,17599,2021-01-24T00:00:00.000000Z
1687,2,1,regular,4737814,2021-06-29T00:00:00.000000Z
1688,2,3,aceptable,5237135,2021-06-16T00:00:00.000000Z
1689,1,2,regular,5654016,2023-12-28T00:00:00.000000Z
1690,3,4,muy bueno,17290,2023-01-02T00:00:00.000000Z
1691,2,1,regular,8799950,2021-12-16T00:00:00.000000Z
1692,1,1,deficiente,16855,2023-07-10T00:00:00.000000Z
1693,3,4,muy bueno,16756,2023-08-17T00:00:00.000000Z
1694,3,4,muy bueno,18034,2022-03-31T00:00:00.000000Z
1695,3,3,muy bueno,5246194,2021-04-03T00:00:00.000000Z
1696,5,5,excelente,3573466,2022-09-10T00:00:00.000000Z
1697,2,1,regular,17555,2021-08-09T00:00:00.000000Z
1698,2,2,aceptable,5246192,2021-01-11T00:00:00.000000Z
1699,1,2,regular,17975,2021-02-19T00:00:00.000000Z
1700,4,3,muy bueno,17135,2022-01-06T00:00:00.000000Z
1701,2,1,regular,17311,2023-05-24T00:00:00.000000Z
1702,1,1,deficiente,17194,2021-11-13T00:00:00.000000Z
1703,3,2,aceptable,16754,2023-10-03T00:00:00.000000Z
1704,1,2,regular,17907,2023-03-20T00:00:00.000000Z
1705,1,1,deficiente,18444,2021-03-29T00:00:00.000000Z
1706,4,5,excelente,17937,2023-02-17T00:00:00.000000Z
1707,1,2,regular,9438309,2021-01-29T00:00:00.000000Z
1708,4,5,excelente,5219515,2023-04-05T00:00:00.000000Z
1709,4,3,muy bueno,17137,2023-02-10T00:00:00.000000Z
1710,5,5,excelente,18530,2022-12-16T00:00:00.000000Z
1711,4,5,excelente,17375,2023-09-18T00:00:00.000000Z
1712,1,1,deficiente,5237124,2023-10-17T00:00:00.000000Z
1713,1,1,deficiente,5246182,2021-01-12T00:00:00.000000Z
1714,3,3,muy bueno,7107703,2022-07-12T00:00:00.000000Z
1715,1,2,regular,17419,2022-01-23T00:00:00.000000Z
1716,2,1,regular,9187543,2021-11-06T00:00:00.000000Z
1717,5,5,excelente,17409,2022-08-11T00:00:00.000000Z
1718,3,4,muy bueno,7602200,2021-09-04T00:00:00.000000Z
1719,3,4,muy bueno,18035,2021-01-10T00:00:00.000000Z
1720,4,4,excelente,17152,2022-09-02T00:00:00.000000Z
1721,4,4,excelente,18418,2023-09-10T00:00:00.000000Z
1722,2,1,regular,5219932,2023-10-25T00:00:00.000000Z
1723,5,5,excelente,17152,2022-05-01T00:00:00.000000Z
1724,2,2,aceptable,4749887,2021-09-04T00:00:00.000000Z
1725,4,3,muy bueno,18530,2021-03-20T00:00:00.000000Z
1726,4,5,excelente,7126508,2022-09-25T00:00:00.000000Z
1727,1,1,deficiente,5653942,2023-02-19T00:00:00.000000Z
1728,1,1,deficiente,52227,2021-04-22T00:00:00.000000Z
1729,3,4,muy bueno,5237138,2022-04-24T00:00:00.000000Z
1730,3,2,aceptable,5240105,2023-03-03T00:00:00.000000Z
1731,1,2,regular,52213,2021-03-11T00:00:00.000000Z
1732,1,1,deficiente,17295,2023-06-16T00:00:00.000000Z
1733,1,1,deficiente,17742,2021-03-29T00:00:00.000000Z
1734,3,4,muy bueno,16767,2023-12-26T00:00:00.000000Z
1735,3,2,aceptable,5211511,2022-08-11T00:00:00.000000Z
1736,5,5,excelente,18287,2021-09-04T00:00:00.000000Z
1737,1,1,deficiente,18284,2021-03-19T00:00:00.000000Z
1738,1,2,regular,52048,2023-07-22T00:00:00.000000Z
1739,2,3,aceptable,6779455,2021-04-24T00:00:00.000000Z
1740,5,5,excelente,18134,2021-01-20T00:00:00.000000Z
1741,2,3,aceptable,18405,2023-06-21T00:00:00.000000Z
1742,4,4,excelente,16910,2023-04-14T00:00:00.000000Z
1743,4,4,excelente,7591618,2022-10-10T00:00:00.000000Z
1744,4,5,excelente,8799550,2022-10-20T00:00:00.000000Z
1745,4,4,excelente,18057,2023-11-06T00:00:00.000000Z
1746,5,4,excelente,18532,2023-01-26T00:00:00.000000Z
1747,3,3,muy bueno,17193,2022-11-16T00:00:00.000000Z
1748,3,3,muy bueno,16762,2023-10-20T00:00:00.000000Z
1749,4,3,muy bueno,17196,2021-11-17T00:00:00.000000Z
1750,1,1,deficiente,5800211,2023-03-04T00:00:00.000000Z
1751,2,2,aceptable,5237125,2022-01-14T00:00:00.000000Z
1752,4,5,excelente,17333,2021-12-21T00:00:00.000000Z
1753,1,1,deficiente,17056,2023-05-06T00:00:00.000000Z
1754,1,2,regular,18625,2022-11-27T00:00:00.000000Z
1755,2,3,aceptable,17171,2022-12-10T00:00:00.000000Z
1756,1,2,regular,18176,2022-06-30T00:00:00.000000Z
1757,1,1,deficiente,5237115,2023-09-24T00:00:00.000000Z
1758,4,4,excelente,52207,2023-03-21T00:00:00.000000Z
1759,4,3,muy bueno,17853,2023-06-09T00:00:00.000000Z
1760,3,4,muy bueno,17814,2023-05-13T00:00:00.000000Z
1761,4,3,muy bueno,52149,2022-12-31T00:00:00.000000Z
1762,4,5,excelente,16928,2023-03-02T00:00:00.000000Z
1763,4,5,excelente,17743,2023-12-02T00:00:00.000000Z
1764,1,2,regular,9293991,2021-01-08T00:00:00.000000Z
1765,3,3,muy bueno,18441,2022-02-05T00:00:00.000000Z
1766,3,2,aceptable,52048,2023-05-23T00:00:00.000000Z
1767,5,5,excelente,18506,2022-10-02T00:00:00.000000Z
1768,5,4,excelente,5241178,2022-02-19T00:00:00.000000Z
1769,1,2,regular,18533,2023-04-09T00:00:00.000000Z
1770,2,1,regular,16852,2021-02-11T00:00:00.000000Z
1771,4,5,excelente,18360,2021-01-08T00:00:00.000000Z
1772,1,1,deficiente,18226,2021-10-25T00:00:00.000000Z
1773,5,5,excelente,18017,2021-08-23T00:00:00.000000Z
1774,4,3,muy bueno,17671,2021-10-02T00:00:00.000000Z
1775,1,1,deficiente,17876,2021-05-11T00:00:00.000000Z
1776,4,5,excelente,17175,2023-09-12T00:00:00.000000Z
1777,5,4,excelente,461343,2022-10-12T00:00:00.000000Z
1778,2,1,regular,16812,2021-11-26T00:00:00.000000Z
1779,2,3,aceptable,17371,2023-03-26T00:00:00.000000Z
1780,1,1,deficiente,5241174,2023-06-04T00:00:00.000000Z
1781,1,2,regular,17441,2023-03-23T00:00:00.000000Z
1782,3,3,muy bueno,18569,2023-12-25T00:00:00.000000Z
1783,4,4,excelente,17868,2023-02-27T00:00:00.000000Z
1784,2,3,aceptable,17397,2022-07-05T00:00:00.000000Z
1785,3,4,muy bueno,16998,2022-09-21T00:00:00.000000Z
1786,1,1,deficiente,17598,2023-04-01T00:00:00.000000Z
1787,4,5,excelente,16680,2022-09-29T00:00:00.000000Z
1788,5,5,excelente,18194,2021-12-16T00:00:00.000000Z
1789,4,4,excelente,52174,2023-05-28T00:00:00.000000Z
1790,1,1,deficiente,9046339,2023-07-28T00:00:00.000000Z
1791,5,5,excelente,3530623,2022-08-15T00:00:00.000000Z
1792,4,5,excelente,4730835,2021-01-08T00:00:00.000000Z
1793,4,4,excelente,18187,2021-03-11T00:00:00.000000Z
1794,4,4,excelente,461343,2023-08-29T00:00:00.000000Z
1795,3,4,muy bueno,17514,2021-01-04T00:00:00.000000Z
1796,3,2,aceptable,52041,2021-06-16T00:00:00.000000Z
1797,5,5,excelente,17760,2022-04-14T00:00:00.000000Z
1798,2,2,aceptable,5246193,2021-02-25T00:00:00.000000Z
1799,4,5,excelente,3994618,2021-03-23T00:00:00.000000Z
1800,2,2,aceptable,52224,2023-10-17T00:00:00.000000Z
1801,5,5,excelente,17120,2022-03-09T00:00:00.000000Z
1802,1,1,deficiente,8927341,2023-10-10T00:00:00.000000Z
1803,2,3,aceptable,17561,2021-12-02T00:00:00.000000Z
1804,5,5,excelente,5653905,2021-03-10T00:00:00.000000Z
1805,5,5,excelente,17034,2021-09-20T00:00:00.000000Z
1806,2,1,regular,16939,2023-10-19T00:00:00.000000Z
1807,5,5,excelente,18627,2022-10-18T00:00:00.000000Z
1808,2,2,aceptable,5654045,2021-12-08T00:00:00.000000Z
1809,2,3,aceptable,17620,2023-05-02T00:00:00.000000Z
1810,3,3,muy bueno,17165,2022-06-15T00:00:00.000000Z
1811,2,3,aceptable,18357,2021-03-20T00:00:00.000000Z
1812,2,3,aceptable,17492,2022-10-29T00:00:00.000000Z
1813,3,3,muy bueno,451531,2021-09-24T00:00:00.000000Z
1814,5,4,excelente,17009,2023-03-30T00:00:00.000000Z
1815,5,5,excelente,16962,2023-03-11T00:00:00.000000Z
1816,3,3,muy bueno,17727,2023-07-10T00:00:00.000000Z
1817,2,2,aceptable,17168,2021-10-26T00:00:00.000000Z
1818,3,4,muy bueno,17020,2023-05-30T00:00:00.000000Z
1819,4,4,excelente,52056,2021-04-12T00:00:00.000000Z
1820,2,2,aceptable,5241168,2023-01-26T00:00:00.000000Z
1821,3,3,muy bueno,17050,2023-05-21T00:00:00.000000Z
1822,5,4,excelente,5240285,2021-07-18T00:00:00.000000Z
1823,2,3,aceptable,6779455,2022-04-28T00:00:00.000000Z
1824,2,3,aceptable,52186,2021-11-06T00:00:00.000000Z
1825,4,5,excelente,17675,2021-12-19T00:00:00.000000Z
1826,2,3,aceptable,17254,2022-11-13T00:00:00.000000Z
1827,4,5,excelente,17102,2023-01-28T00:00:00.000000Z
1828,5,5,excelente,3576089,2021-10-12T00:00:00.000000Z
1829,3,2,aceptable,16920,2023-12-26T00:00:00.000000Z
1830,4,4,excelente,18210,2021-01-07T00:00:00.000000Z
1831,2,2,aceptable,17103,2023-02-14T00:00:00.000000Z
1832,2,2,aceptable,7591686,2021-03-17T00:00:00.000000Z
1833,2,2,aceptable,5237128,2021-01-17T00:00:00.000000Z
1834,1,2,regular,18538,2022-02-26T00:00:00.000000Z
1835,4,3,muy bueno,17939,2022-02-24T00:00:00.000000Z
1836,3,2,aceptable,17218,2023-02-17T00:00:00.000000Z
1837,2,1,regular,18574,2021-08-17T00:00:00.000000Z
1838,4,5,excelente,3573333,2022-12-21T00:00:00.000000Z
1839,1,1,deficiente,5653924,2021-12-02T00:00:00.000000Z
1840,3,2,aceptable,17739,2022-07-05T00:00:00.000000Z
1841,1,2,regular,16669,2022-11-05T00:00:00.000000Z
1842,3,3,muy bueno,17577,2021-12-22T00:00:00.000000Z
1843,3,4,muy bueno,3573051,2023-10-01T00:00:00.000000Z
1844,1,2,regular,18620,2021-09-18T00:00:00.000000Z
1845,2,3,aceptable,17335,2023-08-22T00:00:00.000000Z
1846,1,1,deficiente,451442,2021-08-14T00:00:00.000000Z
1847,1,2,regular,7902706,2022-11-08T00:00:00.000000Z
1848,4,3,muy bueno,17104,2022-03-28T00:00:00.000000Z
1849,2,1,regular,18492,2023-08-08T00:00:00.000000Z
1850,2,1,regular,17535,2023-02-07T00:00:00.000000Z
1851,5,5,excelente,18346,2021-01-10T00:00:00.000000Z
1852,5,5,excelente,18060,2023-07-08T00:00:00.000000Z
1853,2,2,aceptable,17700,2021-05-01T00:00:00.000000Z
1854,5,4,excelente,18462,2023-07-25T00:00:00.000000Z
1855,4,4,excelente,17201,2022-08-05T00:00:00.000000Z
1856,4,5,excelente,18301,2021-12-17T00:00:00.000000Z
1857,3,3,muy bueno,18240,2021-12-14T00:00:00.000000Z
1858,5,5,excelente,5237139,2021-05-20T00:00:00.000000Z
1859,5,5,excelente,17751,2021-06-13T00:00:00.000000Z
1860,2,3,aceptable,16964,2021-11-29T00:00:00.000000Z
1861,5,4,excelente,17622,2023-08-30T00:00:00.000000Z
1862,1,1,deficiente,18427,2022-03-16T00:00:00.000000Z
1863,4,5,excelente,5213834,2021-06-28T00:00:00.000000Z
1864,4,3,muy bueno,17002,2022-02-11T00:00:00.000000Z
1865,3,3,muy bueno,17399,2021-08-05T00:00:00.000000Z
1866,4,3,muy bueno,17615,2023-06-25T00:00:00.000000Z
1867,5,5,excelente,18203,2022-02-15T00:00:00.000000Z
1868,3,4,muy bueno,17567,2023-01-18T00:00:00.000000Z
1869,3,4,muy bueno,18450,2023-01-03T00:00:00.000000Z
1870,2,1,regular,18344,2021-11-18T00:00:00.000000Z
1871,1,1,deficiente,17453,2022-11-02T00:00:00.000000Z
1872,2,1,regular,16904,2022-05-05T00:00:00.000000Z
1873,4,3,muy bueno,18359,2021-10-15T00:00:00.000000Z
1874,3,3,muy bueno,7595816,2021-03-16T00:00:00.000000Z
1875,4,3,muy bueno,52061,2021-05-23T00:00:00.000000Z
1876,1,2,regular,18472,2023-08-05T00:00:00.000000Z
1877,5,4,excelente,18343,2023-11-26T00:00:00.000000Z
1878,5,4,excelente,16986,2021-09-12T00:00:00.000000Z
1879,1,1,deficiente,17735,2021-01-26T00:00:00.000000Z
1880,1,1,deficiente,5237133,2022-11-20T00:00:00.000000Z
1881,1,1,deficiente,17575,2023-01-31T00:00:00.000000Z
1882,3,4,muy bueno,17878,2022-05-24T00:00:00.000000Z
1883,3,4,muy bueno,17081,2021-08-10T00:00:00.000000Z
1884,2,3,aceptable,5261893,2023-04-08T00:00:00.000000Z
1885,1,1,deficiente,18208,2021-11-11T00:00:00.000000Z
1886,4,5,excelente,17670,2022-11-15T00:00:00.000000Z
1887,4,3,muy bueno,5220798,2023-11-22T00:00:00.000000Z
1888,4,3,muy bueno,8799601,2022-05-07T00:00:00.000000Z
1889,3,3,muy bueno,5246180,2022-01-08T00:00:00.000000Z
1890,4,5,excelente,5220720,2023-11-17T00:00:00.000000Z
1891,2,3,aceptable,7595816,2021-08-02T00:00:00.000000Z
1892,3,4,muy bueno,4749897,2022-07-20T00:00:00.000000Z
1893,4,5,excelente,52075,2021-03-23T00:00:00.000000Z
1894,3,2,aceptable,18461,2021-03-29T00:00:00.000000Z
1895,2,2,aceptable,5653737,2023-09-25T00:00:00.000000Z
1896,4,5,excelente,18345,2022-12-21T00:00:00.000000Z
1897,2,2,aceptable,9424149,2022-11-28T00:00:00.000000Z
1898,3,4,muy bueno,5241172,2022-08-01T00:00:00.000000Z
1899,1,1,deficiente,17004,2023-03-28T00:00:00.000000Z
1900,1,2,regular,5166868,2022-05-07T00:00:00.000000Z
1901,3,3,muy bueno,5240112,2022-11-22T00:00:00.000000Z
1902,5,5,excelente,17561,2023-05-11T00:00:00.000000Z
1903,4,3,muy bueno,3739833,2022-12-23T00:00:00.000000Z
1904,1,1,deficiente,16696,2022-01-23T00:00:00.000000Z
1905,1,2,regular,6843085,2021-11-17T00:00:00.000000Z
1906,1,1,deficiente,17898,2022-01-18T00:00:00.000000Z
1907,2,2,aceptable,17447,2023-02-05T00:00:00.000000Z
1908,5,5,excelente,18523,2022-07-20T00:00:00.000000Z
1909,3,4,muy bueno,18555,2023-08-30T00:00:00.000000Z
1910,2,3,aceptable,18060,2022-03-30T00:00:00.000000Z
1911,5,5,excelente,7889423,2021-08-25T00:00:00.000000Z
1912,2,2,aceptable,5240310,2022-05-09T00:00:00.000000Z
1913,5,4,excelente,17967,2022-01-21T00:00:00.000000Z
1914,4,5,excelente,7107695,2023-06-01T00:00:00.000000Z
1915,2,1,regular,17652,2022-03-05T00:00:00.000000Z
1916,4,4,excelente,17075,2022-01-06T00:00:00.000000Z
1917,2,1,regular,16730,2022-03-19T00:00:00.000000Z
1918,4,4,excelente,18273,2022-01-03T00:00:00.000000Z
1919,5,4,excelente,17282,2023-02-25T00:00:00.000000Z
1920,1,2,regular,17820,2021-12-28T00:00:00.000000Z
1921,5,4,excelente,17069,2021-05-10T00:00:00.000000Z
1922,2,1,regular,17901,2021-08-25T00:00:00.000000Z
1923,4,5,excelente,18561,2022-03-03T00:00:00.000000Z
1924,2,2,aceptable,5802272,2022-10-16T00:00:00.000000Z
1925,4,3,muy bueno,17467,2022-04-28T00:00:00.000000Z
1926,1,1,deficiente,5195695,2022-03-05T00:00:00.000000Z
1927,1,2,regular,17207,2022-11-05T00:00:00.000000Z
1928,1,1,deficiente,5213818,2022-02-07T00:00:00.000000Z
1929,4,4,excelente,7107693,2022-10-16T00:00:00.000000Z
1930,4,4,excelente,5219922,2023-12-04T00:00:00.000000Z
1931,1,2,regular,17582,2022-02-04T00:00:00.000000Z
1932,5,4,excelente,3566363,2022-03-24T00:00:00.000000Z
1933,2,3,aceptable,18352,2022-02-13T00:00:00.000000Z
1934,2,2,aceptable,5653963,2021-10-19T00:00:00.000000Z
1935,4,3,muy bueno,7928425,2021-05-10T00:00:00.000000Z
1936,4,4,excelente,5195695,2022-12-25T00:00:00.000000Z
1937,2,2,aceptable,17120,2023-09-27T00:00:00.000000Z
1938,5,5,excelente,17339,2021-01-11T00:00:00.000000Z
1939,1,2,regular,7280560,2021-03-10T00:00:00.000000Z
1940,5,5,excelente,7127775,2023-01-01T00:00:00.000000Z
1941,3,3,muy bueno,5204992,2021-08-14T00:00:00.000000Z
1942,3,3,muy bueno,17926,2022-12-23T00:00:00.000000Z
1943,3,3,muy bueno,17502,2021-08-31T00:00:00.000000Z
1944,1,2,regular,5174650,2021-05-17T00:00:00.000000Z
1945,1,1,deficiente,18133,2021-01-09T00:00:00.000000Z
1946,1,1,deficiente,5237108,2021-10-12T00:00:00.000000Z
1947,1,2,regular,17648,2021-01-11T00:00:00.000000Z
